Claim_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Income,Location_City,Location_State,Location_Zipcode,Policy_Number,Policy_Type,Policy_Start_Date,Policy_End_Date,Policy_Premium,Agent_ID,Agent_Name,Claim_Date,Claim_Amount,Claim_Status,Claim_Reason,Previous_Claims,Accident_Type,Fraud_Flag,Policy_Age_Days,Days_Since_Policy_Start,Customer_Lifetime_Days,Claim_to_Premium_Ratio,Premium_to_Claim_Ratio,Claim_Frequency,Customer_Value_Index,Indicator_Claim_Before_Policy,Indicator_Recent_Policy_High_Claim,Indicator_Claim_Exceeds_Premium,Indicator_Extreme_Claim,Indicator_Repeat_Claimant,Risk_Score,Customer_Segment,Rule_Fraud,ML_IsoForest,ML_LOF,ML_DBSCAN,ML_OCSVM,Fraud_Probability,Fraud_Risk_Score,Suspicious_Flag
CLM01606,C00438,Robert Wilson,62.0,Female,36439.18265247239,New York,NY,10001,P00513,Auto,2022-08-18,2023-08-18,25287.0,A009,Agent Barbara Wilson,2023-08-18,122400.0,Pending,Natural Disaster,6,Single Vehicle,0,365,365,365,4.840431842448689,0.2065931372549019,4,18.69553548837533,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01607,C00200,Linda Garcia,70.0,Female,90464.77243424515,New York,NY,10001,P00316,Auto,2022-08-27,2023-08-27,63614.0,A026,Agent Michael Miller,2022-12-30,258475.0,Approved,Natural Disaster,1,Single Vehicle,0,125,125,365,4.063177916810765,0.2461127768643002,2,21.780157469716297,0,0,1,1,0,25,Regular,0,0,0,0,0,0.0,0,0
CLM01608,C00095,Sarah Garcia,56.0,Male,95635.9781754212,Chicago,IL,60601,P01068,Home,2024-02-01,2025-01-31,73953.0,A019,Agent Christopher Miller,2024-10-18,237918.0,Pending,Fire,5,Fire,0,260,260,365,3.217151434018904,0.3108339848182987,3,20.88772993587586,0,0,1,1,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM01609,C00336,Linda Miller,20.0,Male,49511.03727474697,Houston,TX,77001,P00723,Auto,2024-01-14,2025-01-13,56780.0,A002,Agent David Rodriguez,2024-05-16,179999.0,Rejected,Natural Disaster,6,Single Vehicle,0,123,123,365,3.1701127157449807,0.3154461969233162,3,19.810980182410564,0,0,1,1,1,45,High Value,0,0,0,0,0,0.0,0,0
CLM01610,C00265,Jessica Anderson,33.0,Male,74429.58647514686,New York,NY,10001,P00746,Auto,2022-11-08,2023-11-08,33471.0,A037,Agent Linda Williams,2023-10-29,255541.0,Approved,Property Damage,7,Single Vehicle,0,355,355,365,7.63469869439216,0.1309809384795394,1,19.55660194224177,0,0,1,1,1,25,Dormant,0,0,0,0,0,0.0,0,0
CLM01611,C00300,Barbara Williams,29.0,Female,75149.90298674972,New York,NY,10001,P00247,Auto,2024-10-20,2025-10-20,38398.0,A044,Agent William Williams,2025-01-21,300758.0,Pending,Natural Disaster,5,Single Vehicle,1,93,93,365,7.832647533725715,0.1276707519001988,6,19.99124129098947,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01612,C00050,Richard Smith,65.0,Male,73904.05800167998,New York,NY,10001,P00030,Auto,2022-05-02,2023-05-02,22019.0,A045,Agent Sarah Brown,2023-01-31,93738.0,Approved,Natural Disaster,4,Single Vehicle,0,274,274,365,4.257141559562196,0.2348994004565917,4,19.600746104117988,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM01613,C00037,John Johnson,49.0,Female,40242.53318198502,Los Angeles,CA,90001,P01093,Home,2022-05-13,2023-05-13,66303.0,A066,Agent Christopher Johnson,2022-06-15,318172.0,Rejected,Fire,7,Fire,0,33,33,365,4.798757220638583,0.2083872873791534,3,19.625228639968302,0,0,1,1,1,35,High Value,0,1,0,0,1,0.35,35,0
CLM01614,C00190,Mary Miller,32.0,Male,84992.37810593334,Chicago,IL,60601,P00890,Auto,2024-01-20,2025-01-19,55266.0,A008,Agent Nancy Taylor,2024-08-29,140857.0,Rejected,Collision,6,Multi Vehicle,0,222,222,365,2.54870987587305,0.3923553675003727,5,20.324319884761188,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01615,C00272,William Thomas,56.0,Female,59219.60961244912,New York,NY,10001,P00582,Home,2024-02-08,2025-02-07,8450.0,A030,Agent Nancy Wilson,2024-08-28,277495.0,Approved,Fire,1,Fire,0,202,202,365,32.8396449704142,0.0304509991171012,3,19.33778255326466,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
CLM01616,C00055,Richard Lopez,38.0,Female,19483.84253777246,New York,NY,10001,P00530,Health,2022-04-20,2023-04-20,39198.0,A001,Agent Elizabeth Lopez,2022-10-28,179624.0,Pending,Medical Procedure,5,Medical Treatment,0,191,191,365,4.58247869789275,0.2182225092415267,3,18.661962355973632,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM01617,C00488,Joseph Gonzalez,28.0,Male,98228.38174279447,New York,NY,10001,P00240,Auto,2024-07-08,2025-07-08,11491.0,A035,Agent Richard Brown,2025-02-05,27436.0,Pending,Property Damage,5,Single Vehicle,0,212,212,365,2.3876076929771126,0.4188292754045779,6,19.052610407713672,0,0,1,0,1,35,High Fraud Risk,0,0,1,0,1,0.3,30,0
CLM01618,C00453,John Anderson,25.0,Female,63789.59642442162,New York,NY,10001,P00987,Auto,2025-02-17,2026-02-17,74284.0,A017,Agent John Martin,2025-05-29,75832.0,Rejected,Theft,4,Theft,0,101,101,365,1.0208389424371331,0.9795864542673278,3,20.669558343522347,0,0,1,1,1,35,Regular,0,0,0,0,0,0.0,0,0
CLM01619,C00488,Mary Taylor,60.0,Female,34901.54663995415,New York,NY,10001,P00131,Auto,2021-10-29,2022-10-29,49626.0,A012,Agent Susan Anderson,2022-04-04,78420.0,Pending,Property Damage,7,Single Vehicle,1,157,157,365,1.5802200459436586,0.6328232593726091,6,19.193115055398643,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01620,C00565,Nancy Thomas,47.0,Female,78758.3107502131,Houston,TX,77001,P00545,Auto,2021-12-23,2022-12-23,62751.0,A056,Agent John Hernandez,2022-04-28,43442.0,Pending,Natural Disaster,7,Single Vehicle,1,126,126,365,0.6922917563066724,1.4444776943971271,3,20.241627337516583,0,0,0,0,1,20,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01621,C00210,John Lopez,45.0,Male,117368.0611133354,New York,NY,10001,P00669,Home,2025-01-15,2026-01-15,32781.0,A075,Agent Thomas Davis,2025-07-30,251704.0,Pending,Fire,1,Fire,0,196,196,365,7.678350263872365,0.1302363093157041,3,21.377527275716528,0,0,1,1,0,25,VIP,0,0,1,0,0,0.15,15,0
CLM01622,C00053,Nancy Thomas,19.0,Female,81174.57059767758,Houston,TX,77001,P00943,Auto,2022-06-27,2023-06-27,40063.0,A007,Agent Robert Lopez,2023-06-05,312405.0,Pending,Property Damage,1,Single Vehicle,0,343,343,365,7.797843396650276,0.1282405851378819,5,21.20941862126188,0,0,1,1,0,35,VIP,0,1,0,0,1,0.35,35,0
CLM01623,C00357,Jessica Thomas,42.0,Male,75438.4030967335,Los Angeles,CA,90001,P00437,Auto,2021-11-25,2022-11-25,72857.0,A062,Agent Barbara Martin,2022-07-10,56225.0,Pending,Property Damage,5,Single Vehicle,0,227,227,365,0.7717171994454891,1.295811471765229,4,20.63556617594708,0,0,0,1,1,20,Regular,0,0,0,0,0,0.0,0,0
CLM01624,C00262,David Jones,51.0,Male,45336.87605780007,Chicago,IL,60601,P00718,Home,2025-07-26,2026-07-26,8925.0,A011,Agent Sarah Williams,2025-10-29,179523.0,Approved,Fire,2,Fire,0,95,95,365,20.114621848739496,0.0497150782908039,3,18.719875346724365,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01625,C00249,Barbara Moore,48.0,Female,22841.97097203426,New York,NY,10001,P01013,Home,2025-04-21,2026-04-21,61015.0,A007,Agent Thomas Brown,2025-08-15,23592.0,Pending,Fire,7,Fire,0,116,116,365,0.3866590182741948,2.586258053577484,7,18.975788433420536,0,0,0,0,1,20,High Fraud Risk,0,1,0,0,1,0.35,35,0
CLM01626,C00275,Sarah Moore,54.0,Male,65963.16931981052,Los Angeles,CA,90001,P00571,Auto,2022-07-26,2023-07-26,48039.0,A060,Agent David Garcia,2022-12-27,85272.0,Approved,Theft,0,Theft,0,154,154,365,1.775057765565478,0.5633619476498734,4,21.876620284943183,0,0,1,1,0,25,High Value,0,0,0,0,0,0.0,0,0
CLM01627,C00024,Robert Brown,54.0,Female,81162.366501743,Los Angeles,CA,90001,P01179,Auto,2023-11-11,2024-11-10,21706.0,A066,Agent Linda Hernandez,2023-12-25,93090.0,Pending,Natural Disaster,7,Single Vehicle,0,44,44,365,4.288675942135815,0.2331721989472553,2,19.210109413855733,0,0,1,1,1,35,Regular,0,0,0,0,0,0.0,0,0
CLM01628,C00618,Joseph Rodriguez,50.0,Male,62961.78839596552,Los Angeles,CA,90001,P00790,Auto,2024-05-27,2025-05-27,38142.0,A044,Agent Sarah Brown,2024-11-04,277862.0,Pending,Theft,3,Theft,1,161,161,365,7.284935241990457,0.1372695798633854,3,20.21306024467071,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01629,C00378,Michael Moore,31.0,Female,45755.58472701898,Houston,TX,77001,P00132,Auto,2022-03-07,2023-03-07,77888.0,A009,Agent Richard Davis,2022-05-22,272587.0,Approved,Property Damage,1,Single Vehicle,1,76,76,365,3.4997303820871,0.2857362970354419,4,21.30094913013805,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01630,C00093,Christopher Martin,62.0,Male,88726.70811411957,Houston,TX,77001,P00967,Auto,2023-11-22,2024-11-21,76156.0,A001,Agent Richard Gonzalez,2024-11-15,277092.0,Approved,Natural Disaster,3,Single Vehicle,1,359,359,365,3.638478911707548,0.2748401253013439,4,21.247561015658345,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01631,C00235,Joseph Moore,41.0,Female,60920.05494506548,New York,NY,10001,P00786,Home,2022-12-20,2023-12-20,17707.0,A068,Agent Elizabeth Rodriguez,2023-05-18,215422.0,Pending,Fire,2,Fire,1,149,149,365,12.165923081267296,0.0821968044118056,3,19.70042074364952,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01632,C00318,Mary Martinez,31.0,Male,83455.13690534889,Chicago,IL,60601,P00536,Auto,2023-07-22,2024-07-21,15772.0,A047,Agent Robert Hernandez,2023-10-17,229803.0,Pending,Theft,6,Theft,0,87,87,365,14.570314481359372,0.0686326984417087,4,19.0521458351406,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01633,C00236,Christopher Miller,54.0,Male,98824.348729275,Chicago,IL,60601,P00385,Auto,2022-09-07,2023-09-07,33642.0,A016,Agent Susan Jones,2023-07-27,307540.0,Pending,Theft,3,Theft,0,323,323,365,9.141549253908805,0.1093906483709436,3,20.53833550343673,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01634,C00361,Richard Gonzalez,31.0,Male,52439.84201963566,Los Angeles,CA,90001,P01168,Health,2023-08-24,2024-08-23,10686.0,A040,Agent Jane Jackson,2024-02-29,41521.0,Pending,Medical Procedure,4,Medical Treatment,0,189,189,365,3.8855511884708966,0.2573637436477927,4,18.534673774286595,0,0,1,0,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM01635,C00024,Karen Miller,48.0,Female,72929.79075451542,New York,NY,10001,P00790,Auto,2024-03-25,2025-03-25,72946.0,A065,Agent Richard Lopez,2024-11-26,216145.0,Approved,Property Damage,5,Single Vehicle,0,246,246,365,2.963082280042771,0.3374864095861574,2,20.60296773911705,0,0,1,1,1,35,Regular,0,0,0,0,0,0.0,0,0
CLM01636,C00080,Michael Taylor,41.0,Male,42540.77819092599,Chicago,IL,60601,P00872,Auto,2022-10-02,2023-10-02,76143.0,A066,Agent Joseph Smith,2022-12-25,41555.0,Pending,Natural Disaster,7,Single Vehicle,0,84,84,365,0.5457494451229923,1.8323426783780528,3,19.81914527279799,0,0,0,0,1,20,High Value,0,0,0,0,0,0.0,0,0
CLM01637,C00127,Karen Anderson,58.0,Female,74422.70725091163,Houston,TX,77001,P00802,Auto,2024-01-13,2025-01-12,44416.0,A049,Agent Barbara Davis,2024-04-26,272206.0,Pending,Collision,1,Multi Vehicle,0,104,104,365,6.128557276657061,0.1631705399587077,5,21.22572424315256,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01638,C00085,Sarah Anderson,31.0,Male,87108.85602210992,Chicago,IL,60601,P00708,Auto,2021-03-19,2022-03-19,39977.0,A052,Agent Barbara Jones,2022-02-19,174745.0,Rejected,Property Damage,7,Single Vehicle,0,337,337,365,4.371138404582635,0.2287733554608143,2,19.891531862497587,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01639,C00374,Jane Martin,62.0,Female,62685.92994495586,Chicago,IL,60601,P01096,Auto,2022-09-03,2023-09-03,24869.0,A009,Agent Charles Brown,2023-03-10,270210.0,Pending,Theft,6,Theft,0,188,188,365,10.865334352004504,0.0920358239887494,6,19.22135948098388,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01640,C00202,William Jackson,46.0,Female,71081.15542231814,New York,NY,10001,P00291,Home,2021-08-01,2022-08-01,12820.0,A024,Agent David Thomas,2022-07-20,239579.0,Approved,Fire,2,Fire,0,353,353,365,18.687909516380657,0.0535105330600762,3,19.531726982473185,0,0,1,1,0,25,High Value,0,0,0,0,0,0.0,0,0
CLM01641,C00407,Barbara Gonzalez,32.0,Male,60600.62958328165,New York,NY,10001,P01059,Home,2023-06-22,2024-06-21,59010.0,A001,Agent Michael Miller,2024-01-08,147828.0,Pending,Fire,7,Fire,0,200,200,365,2.505134722928317,0.3991801282571637,2,19.91808122177499,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01642,C00675,Elizabeth Johnson,18.0,Male,77529.11291005871,Houston,TX,77001,P00617,Health,2021-10-01,2022-10-01,49157.0,A010,Agent Joseph Martinez,2022-07-07,129829.0,Approved,Medical Procedure,6,Medical Treatment,0,279,279,365,2.6411090994161563,0.3786288117446795,4,20.115273184630368,0,0,1,1,1,45,VIP,0,0,0,0,0,0.0,0,0
CLM01643,C00147,Linda Smith,21.0,Female,90068.39656857998,Chicago,IL,60601,P00239,Auto,2024-10-07,2025-10-07,34982.0,A021,Agent Jessica Thomas,2025-04-27,213900.0,Pending,Collision,5,Multi Vehicle,0,202,202,365,6.114573209078955,0.1635437120149602,4,20.07915407770396,0,0,1,1,1,45,VIP,0,0,0,0,0,0.0,0,0
CLM01644,C00241,Susan Gonzalez,40.0,Female,55766.66036137646,Houston,TX,77001,P00990,Auto,2024-05-22,2025-05-22,53207.0,A057,Agent Charles Martinez,2024-07-27,260636.0,Rejected,Theft,7,Theft,1,66,66,365,4.898528389121732,0.2041429426479841,7,19.73143519187891,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01645,C00519,Barbara Miller,35.0,Female,54239.22252155847,Los Angeles,CA,90001,P01031,Health,2023-10-23,2024-10-22,64007.0,A058,Agent Michael Hernandez,2024-01-10,272710.0,Pending,Medical Procedure,2,Medical Treatment,1,79,79,365,4.260627743840518,0.2347071981225477,4,20.869295032026304,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01646,C00027,Christopher Johnson,66.0,Female,15000.0,Chicago,IL,60601,P00398,Health,2022-06-01,2023-06-01,22117.0,A041,Agent Linda Jackson,2023-02-20,221463.0,Rejected,Medical Procedure,5,Medical Treatment,0,264,264,365,10.013247727992042,0.0998676979901834,3,17.82814785151065,0,0,1,1,1,35,High Fraud Risk,0,1,1,0,1,0.5,50,1
CLM01647,C00177,Michael Anderson,64.0,Female,66760.46962203416,Chicago,IL,60601,P00951,Auto,2023-09-24,2024-09-23,79293.0,A029,Agent Michael Miller,2024-03-21,147588.0,Pending,Theft,5,Theft,0,179,179,365,1.8612992319624684,0.537259126758273,7,20.598012075482,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01648,C00585,David Miller,26.0,Male,38493.75213901524,Chicago,IL,60601,P00330,Auto,2022-09-24,2023-09-24,6677.0,A078,Agent Christopher Brown,2023-04-27,256253.0,Approved,Property Damage,6,Single Vehicle,0,215,215,365,38.37846338175827,0.0260562803167182,3,17.418765167040704,0,0,1,1,1,35,VIP,0,1,0,0,1,0.35,35,0
CLM01649,C00668,Michael Gonzalez,70.0,Female,41089.86240114538,Houston,TX,77001,P00297,Health,2024-05-09,2025-05-09,49933.0,A079,Agent Jane Brown,2024-09-02,63675.0,Approved,Medical Procedure,4,Medical Treatment,0,116,116,365,1.275208779764885,0.7841853160581076,3,19.832516188963368,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM01650,C00421,Susan Thomas,27.0,Male,82746.29084729459,New York,NY,10001,P00894,Auto,2022-01-08,2023-01-08,23270.0,A078,Agent Mary Taylor,2022-03-05,94658.0,Pending,Natural Disaster,3,Single Vehicle,0,56,56,365,4.067812634293081,0.2458323649348179,5,19.992160365890875,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM01651,C00412,Richard Jackson,50.0,Female,41241.48846927202,Chicago,IL,60601,P01009,Auto,2023-11-11,2024-11-10,72444.0,A018,Agent Joseph Davis,2024-02-25,8202.0,Approved,Property Damage,7,Single Vehicle,0,106,106,365,0.1132184860029816,8.832479882955377,5,19.73832761991515,0,0,0,0,1,20,VIP,0,0,0,0,0,0.0,0,0
CLM01652,C00549,Jane Brown,48.0,Male,39484.94632719446,Houston,TX,77001,P00963,Health,2022-12-28,2023-12-28,62655.0,A031,Agent Sarah Martinez,2023-08-18,145896.0,Pending,Medical Procedure,4,Medical Treatment,0,233,233,365,2.3285611683026097,0.4294497450238526,6,20.01963562779572,0,0,1,1,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM01653,C00266,Nancy Garcia,61.0,Female,81227.41929746268,Chicago,IL,60601,P00276,Auto,2022-11-25,2023-11-25,40192.0,A034,Agent Thomas Gonzalez,2023-02-08,42971.0,Rejected,Property Damage,1,Single Vehicle,0,75,75,365,1.0691431130573248,0.9353284773451864,1,21.213284215107706,0,0,1,0,0,15,Dormant,0,0,0,0,0,0.0,0,0
CLM01654,C00056,William Anderson,52.0,Female,67233.22122494034,Los Angeles,CA,90001,P00024,Auto,2024-11-02,2025-11-02,22679.0,A043,Agent Mary Brown,2024-12-07,187284.0,Pending,Property Damage,4,Single Vehicle,0,35,35,365,8.258036068609726,0.1210941671472202,4,19.53567952382417,0,0,1,1,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM01655,C00444,Robert Brown,71.0,Female,59993.72654776451,Los Angeles,CA,90001,P00620,Health,2021-01-10,2022-01-10,39114.0,A007,Agent Charles Davis,2022-01-03,79834.0,Pending,Medical Procedure,7,Medical Treatment,0,358,358,365,2.041059467198445,0.4899416288799259,2,19.49678947808241,0,0,1,1,1,35,At Risk,0,0,0,0,0,0.0,0,0
CLM01656,C00563,John Jackson,27.0,Female,68989.47825664614,New York,NY,10001,P00239,Health,2022-11-18,2023-11-18,49358.0,A068,Agent Mary Jackson,2023-05-07,122662.0,Pending,Medical Procedure,7,Medical Treatment,1,170,170,365,2.485149317233275,0.4023903083269472,5,19.869122882706964,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01657,C00030,Linda Gonzalez,76.0,Female,39704.81013628296,Chicago,IL,60601,P00879,Home,2021-09-01,2022-09-01,78611.0,A047,Agent Jessica Martinez,2022-08-27,101909.0,Pending,Fire,2,Fire,0,360,360,365,1.2963707369197697,0.7713842742054186,3,20.762882251486538,0,0,1,1,0,35,High Value,0,0,1,0,1,0.3,30,0
CLM01658,C00141,Christopher Jones,39.0,Male,68328.92076202905,Houston,TX,77001,P00310,Auto,2021-06-22,2022-06-22,58008.0,A027,Agent Robert Moore,2022-01-04,305790.0,Rejected,Theft,5,Theft,1,196,196,365,5.271514273893256,0.1896988129108211,3,20.30866513649036,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01659,C00134,Linda Gonzalez,44.0,Male,40353.92839245371,New York,NY,10001,P00505,Auto,2025-01-27,2026-01-27,49882.0,A025,Agent Karen Moore,2025-09-15,118650.0,Pending,Natural Disaster,7,Single Vehicle,0,231,231,365,2.3786135279259053,0.4204129793510324,2,19.34341798440413,0,0,1,1,1,35,Regular,0,0,0,0,0,0.0,0,0
CLM01660,C00544,Charles Thomas,61.0,Male,106400.8144403452,New York,NY,10001,P00389,Health,2021-04-25,2022-04-25,11691.0,A022,Agent Christopher Moore,2022-02-14,27819.0,Rejected,Medical Procedure,3,Medical Treatment,0,295,295,365,2.379522709776752,0.4202523455192494,2,19.55524874647745,0,0,1,0,1,35,At Risk,0,1,1,0,1,0.5,50,1
CLM01661,C00251,Mary Miller,47.0,Male,41918.63420528,Chicago,IL,60601,P00658,Health,2023-08-05,2024-08-04,62626.0,A067,Agent Nancy Garcia,2023-12-05,20574.0,Pending,Medical Procedure,0,Medical Treatment,0,122,122,365,0.3285217002522914,3.043938952075435,6,21.688421544187708,0,0,0,0,0,10,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01662,C00414,John Moore,21.0,Female,65159.51962442361,New York,NY,10001,P00258,Auto,2025-04-05,2026-04-05,21416.0,A077,Agent Mary Johnson,2025-10-12,82773.0,Rejected,Collision,2,Multi Vehicle,0,190,190,365,3.865007471049682,0.2587317120317011,2,19.957874989124303,0,0,1,1,0,35,Regular,0,0,0,0,0,0.0,0,0
CLM01663,C00549,Michael Jackson,61.0,Male,69503.35492990763,New York,NY,10001,P00354,Auto,2022-05-21,2023-05-21,52147.0,A030,Agent Linda Williams,2023-05-20,26759.0,Pending,Theft,2,Theft,0,364,364,365,0.5131455309030242,1.9487649015284576,6,20.91233994732816,0,0,0,0,0,10,High Value,0,0,0,0,0,0.0,0,0
CLM01664,C00182,Karen Rodriguez,44.0,Male,48214.56696421387,New York,NY,10001,P00690,Auto,2024-02-21,2025-02-20,19515.0,A031,Agent Mary Taylor,2024-05-04,288475.0,Pending,Property Damage,2,Single Vehicle,1,73,73,365,14.78221880604663,0.0676488430539908,2,19.563742867689257,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01665,C00391,Barbara Lopez,28.0,Male,76695.02652649765,Chicago,IL,60601,P00354,Health,2024-08-09,2025-08-09,63640.0,A078,Agent John Davis,2025-04-12,306581.0,Approved,Medical Procedure,1,Medical Treatment,1,246,246,365,4.81742614707731,0.2075797260756537,4,21.615442444353665,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01666,C00608,Barbara Johnson,58.0,Female,29085.40426618534,Chicago,IL,60601,P01200,Health,2024-01-29,2025-01-28,24341.0,A049,Agent Thomas Jones,2024-11-27,64293.0,Rejected,Medical Procedure,2,Medical Treatment,1,303,303,365,2.6413458773263216,0.3785948703591371,4,19.279296921623,0,0,1,1,0,25,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01667,C00300,Christopher Thomas,68.0,Female,71481.42441788003,Los Angeles,CA,90001,P01060,Auto,2023-09-14,2024-09-13,79057.0,A080,Agent Susan Martin,2024-07-07,111424.0,Approved,Collision,5,Multi Vehicle,0,297,297,365,1.4094134611735836,0.7095150057438254,6,20.66335781867783,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01668,C00284,Karen Taylor,65.0,Male,33157.4450302977,New York,NY,10001,P00502,Auto,2025-05-23,2026-05-23,41635.0,A040,Agent Jane Davis,2025-08-11,111999.0,Pending,Property Damage,7,Single Vehicle,0,80,80,365,2.690020415515792,0.3717443905749159,4,18.96627745931602,0,0,1,1,1,35,VIP,0,0,0,0,0,0.0,0,0
CLM01669,C00140,Jane Miller,24.0,Male,57020.61380465406,New York,NY,10001,P00921,Health,2021-10-15,2022-10-15,79352.0,A076,Agent David Jones,2022-04-16,300083.0,Pending,Medical Procedure,4,Medical Treatment,0,183,183,365,3.78166901905434,0.2644335067298047,1,20.623379146231105,0,0,1,1,1,35,Dormant,0,0,0,0,0,0.0,0,0
CLM01670,C00622,Nancy Moore,52.0,Male,95927.21645853927,New York,NY,10001,P00685,Health,2024-09-04,2025-09-04,63814.0,A049,Agent Susan Rodriguez,2025-08-02,260516.0,Rejected,Medical Procedure,5,Medical Treatment,0,332,332,365,4.082427053624596,0.2449523253850051,3,20.74331343375884,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01671,C00508,Michael Martin,55.0,Female,55146.37446375933,Chicago,IL,60601,P00386,Auto,2023-05-20,2024-05-19,68473.0,A019,Agent Karen Rodriguez,2023-07-27,240106.0,Pending,Collision,5,Multi Vehicle,0,68,68,365,3.5065792356111167,0.2851782129559445,8,20.26018160129524,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01672,C00210,William Gonzalez,29.0,Male,84600.011454383,Houston,TX,77001,P00683,Auto,2023-03-28,2024-03-27,8694.0,A061,Agent Thomas Williams,2023-11-17,321422.0,Pending,Collision,4,Multi Vehicle,0,234,234,365,36.97055440533701,0.0270485529926389,3,18.80664018690152,0,0,1,1,1,35,VIP,0,1,0,0,1,0.35,35,0
CLM01673,C00474,William Wilson,30.0,Male,92569.37109544643,Houston,TX,77001,P00740,Auto,2023-06-07,2024-06-06,72269.0,A046,Agent David Williams,2024-04-06,102249.0,Rejected,Collision,3,Multi Vehicle,0,304,304,365,1.4148390042756922,0.7067941984762687,3,21.237569786870488,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01674,C00568,William Miller,40.0,Female,91811.641452357,New York,NY,10001,P00252,Auto,2022-05-17,2023-05-17,64606.0,A036,Agent Charles Martin,2023-03-31,183656.0,Approved,Theft,7,Theft,0,318,318,365,2.8427081076061045,0.3517772357015289,1,20.424115406158496,0,0,1,1,1,25,Dormant,0,0,0,0,0,0.0,0,0
CLM01675,C00425,Linda Wilson,55.0,Male,57260.09021115083,Chicago,IL,60601,P00865,Auto,2022-11-03,2023-11-03,55919.0,A072,Agent Jessica Gonzalez,2023-05-13,83781.0,Approved,Collision,4,Multi Vehicle,0,191,191,365,1.4982564065881006,0.6674424988959311,3,20.277580737302,0,0,1,1,1,35,High Value,0,0,0,0,0,0.0,0,0
CLM01676,C00324,John Martin,37.0,Male,53181.8424530784,Los Angeles,CA,90001,P00633,Health,2023-03-11,2024-03-10,65625.0,A028,Agent William Brown,2023-05-19,68021.0,Approved,Medical Procedure,3,Medical Treatment,0,69,69,365,1.0365104761904762,0.9647755840108202,5,20.586889949718337,0,0,1,1,1,35,High Fraud Risk,0,0,0,0,0,0.0,0,0
CLM01677,C00367,Karen Brown,51.0,Female,61543.12992435433,Houston,TX,77001,P00089,Auto,2025-07-12,2026-07-12,10945.0,A064,Agent Richard Williams,2025-09-13,124343.0,Pending,Natural Disaster,0,Single Vehicle,0,63,63,365,11.360712654179991,0.0880226470328044,6,20.32813151902351,0,0,1,1,0,25,VIP,0,0,0,0,0,0.0,0,0
